 VARIABLES = "shear","z",                            "dsheardz","d2sheardz2"
  7.768554910325688E-007  0.179073586174747       1.062354693390130E-004  1.452760497097048E-002
  1.423398037347368E-006  0.183501722926538       1.946487649374153E-004  2.661755198100924E-002
  3.202872190976591E-006  0.189432353416468       4.379795750486445E-004  5.988916174496280E-002
  8.733262045408919E-006  0.196768034075928       1.194143244567128E-003  0.163260892967912     
  2.838035921592597E-005  0.205388295118487       3.879501246057389E-003  0.530099895377062     
  1.077391812931411E-004  0.215151585272001       1.471088636744172E-002   2.00555246498514     
  4.659664438926454E-004  0.225897588518112       6.329773156659596E-002   8.54085855314794     
  2.205213510515741E-003  0.237449854214077       0.292067358454976        37.4243190664854     
  1.026177584827655E-002  0.249618693583112        1.19759758890176        115.756532738716     
  3.429242406533656E-002  0.262204294051689        2.39218429557350        6.61353665964400     
  5.927310669651496E-002  0.275000000000000        1.24213194881485       -117.803765859762     
  6.786538920293395E-002  0.287795705948311       0.283010876756383       -36.3419296244673     
  6.960838052026652E-002  0.300381306416888       5.325518488778920E-002  -7.20127258910381     
  6.992550579251970E-002  0.312550145785923       1.017640075540667E-002  -1.38868256324281     
  6.998463995482949E-002  0.324102411481888       2.100058082439328E-003 -0.287061395451505     
  6.999646610829068E-002  0.334848414727999       4.832428449569469E-004 -6.607781917698562E-002
  6.999907013313386E-002  0.344611704881513       1.271595916522601E-004 -1.738888387336015E-002
  6.999971393716155E-002  0.353231965924072       3.911954453668802E-005 -5.349637580019073E-003
  6.999989509616379E-002  0.360567646583532       1.434580225531520E-005 -1.961813231770811E-003
  6.999995338051786E-002  0.366498277073462       6.375309552581379E-006 -8.718360424975565E-004
  6.999997455646545E-002  0.370926413825253       3.479456451615325E-006 -4.758227585909290E-004
  6.999998277494032E-002  0.373778994493149       2.355563136692121E-006 -3.221281336635258E-004
  6.999998542379789E-002  0.375000000000000       1.993326370797374E-006 -2.725915269266129E-004
  6.999998542379789E-002  0.375000000000000       1.993326370797374E-006 -2.725915269266129E-004
  6.999998956213520E-002  0.377442011013701       1.427400104149976E-006 -1.951999560292642E-004
  6.999999521614303E-002  0.383147172349493       6.542026186078133E-007 -8.946359373543035E-005
  6.999999857505554E-002  0.392003445853076       1.948641966583340E-007 -2.664809418459988E-005
  6.999999971858363E-002  0.403864706832937       3.848429121548839E-008 -5.262809012794075E-006
  6.999999996215514E-002  0.418536068151857       5.175366382458762E-009 -7.077424105111426E-007
  6.999999999641839E-002  0.435776590236973       4.897951200337765E-010 -6.698052922853397E-008
  6.999999999975205E-002  0.455303170544001       3.390917412510592E-011 -4.637152017075650E-009
  6.999999999998689E-002  0.476795177036224       1.794287110336925E-012 -2.453725962852995E-010
  6.999999999999945E-002  0.499899708428155       7.615487019012077E-014 -1.041434122258045E-011
  6.999999999999999E-002  0.524237387166225       2.730649414015568E-015 -3.734221420875988E-013
  7.000000000000001E-002  0.549408588103379       8.736364436060561E-017 -1.194716504076658E-014
  7.000000000000001E-002  0.575000000000000       2.638997125656322E-018 -3.608884958162491E-016
  7.000000000000001E-002  0.600591411896621       7.971629251724135E-020 -1.090137333569112E-017
  7.000000000000001E-002  0.625762612833775       2.550421080595928E-021 -3.487755323891867E-019
  7.000000000000001E-002  0.650100291571845       9.144925087306520E-023 -1.250588046127387E-020
  7.000000000000001E-002  0.673204822963776       3.881377617382458E-024 -5.307866827189687E-022
  7.000000000000001E-002  0.694696829455999       2.053811692221835E-025 -2.808631373978577E-023
  7.000000000000001E-002  0.714223409763027       1.421881424222692E-026 -1.944453229706246E-024
  7.000000000000001E-002  0.731463931848143       1.345664307998834E-027 -1.840224694699260E-025
  7.000000000000001E-002  0.746135293167063       1.809648964100746E-028 -2.474733626120678E-026
  7.000000000000001E-002  0.757996554146924       3.573927722544878E-029 -4.887422526557096E-027
  7.000000000000001E-002  0.766852827650507       1.064548609137347E-029 -1.455792969760474E-027
  7.000000000000001E-002  0.772557988986299       4.879013061612040E-030 -6.672154614170311E-028
  7.000000000000001E-002  0.775000000000000       3.493809659509775E-030 -4.777859363432171E-028
  7.000000000000001E-002  0.775000000000000       3.493809659509775E-030 -4.777859363432171E-028
  7.000000000000001E-002  0.779884022027403       1.791569919825735E-030 -2.450010146770236E-028
  7.000000000000001E-002  0.791294344698986       3.763281711220030E-031 -5.146368152095766E-029
  7.000000000000001E-002  0.809006891706151       3.338921380012124E-032 -4.566046331640511E-030
  7.000000000000001E-002  0.832729413665873       1.302294020603682E-033 -1.780914899970846E-031
  7.000000000000001E-002  0.862072136303713       2.355180824403233E-035 -3.220760101748011E-033
  7.000000000000001E-002  0.896553180473946       2.109458387123461E-037 -2.884729418288493E-035
  7.000000000000001E-002  0.935606341088003       1.011058954163967E-039 -1.382644723643032E-037
  7.000000000000001E-002  0.978590354072449       2.830909132331738E-042 -3.871328727975026E-040
  7.000000000000001E-002   1.02479941685631       5.099615344380551E-045 -6.973832949580239E-043
  7.000000000000001E-002   1.07347477433245       6.556528371163808E-048 -8.966192644326573E-046
  7.000000000000001E-002   1.12381717620676       6.711251891514664E-051 -9.177780364464499E-049
  7.000000000000001E-002   1.17500000000000       6.123784359688535E-054 -8.374405961967226E-052
  7.000000000000001E-002   1.22618282379324       5.587740631726299E-057 -7.641354710053058E-055
  7.000000000000001E-002   1.27652522566755       5.719602320169622E-060 -7.821678386556748E-058
  7.000000000000001E-002   1.32520058314369       7.353639902525385E-063 -1.005625969576121E-060
  7.000000000000001E-002   1.37140964592755       1.324688753011235E-065 -1.811540175058099E-063
  7.000000000000001E-002   1.41439365891200       3.709055216762790E-068 -5.072212262239712E-066
  7.000000000000001E-002   1.45344681952605       1.777742339591940E-070 -2.431100635339405E-068
  7.000000000000001E-002   1.48792786369629       1.592265633933544E-072 -2.177457277174078E-070
  7.000000000000001E-002   1.51727058633413       2.879590498817155E-074 -3.937901536843972E-072
  7.000000000000001E-002   1.54099310829385       1.123139200235670E-075 -1.535916855023138E-073
  7.000000000000001E-002   1.55870565530101       9.964902380855650E-077 -1.362721693108465E-074
  7.000000000000001E-002   1.57011597797260       2.093177300476981E-077 -2.862464684412964E-075
  7.000000000000001E-002   1.57500000000000       1.073347965075702E-077 -1.467826277026600E-075
  7.000000000000001E-002   1.57500000000000       1.073347965075732E-077 -1.467826277026642E-075
  7.000000000000001E-002   1.58110502753425       4.657562467340330E-078 -6.369316194653443E-076
  7.000000000000001E-002   1.59536793087373       6.623307189386864E-079 -9.057514105144430E-077
  7.000000000000001E-002   1.61750861463269       3.207186587825773E-080 -4.385896188479689E-078
  7.000000000000001E-002   1.64716176708234       5.559078335378719E-082 -7.602158407355513E-080
  7.000000000000001E-002   1.68384017037964       3.686776466462966E-084 -5.041745595163031E-082
  7.000000000000001E-002   1.72694147559243       1.015851412845689E-086 -1.389198513293249E-084
  7.000000000000001E-002   1.77575792636000       1.281111959435799E-089 -1.751947978715622E-087
  7.000000000000001E-002   1.82948794259056       8.251328880866544E-093 -1.128386855503117E-090
  7.000000000000001E-002   1.88724927107039       3.062233193444699E-096 -4.187669324368819E-094
  7.000000000000001E-002   1.94809346791556       7.455193443224030E-100 -1.019513633261406E-097
  7.000000000000001E-002   2.01102147025845       1.364963096919732E-103 -1.866616200915872E-101
  7.000000000000001E-002   2.07500000000000       2.164668250324036E-107 -2.960230085913211E-105
  7.000000000000001E-002   2.13897852974155       3.432904995406535E-111 -4.694570933889279E-109
  7.000000000000001E-002   2.20190653208444       6.285267672323557E-115 -8.595237842493752E-113
  7.000000000000001E-002   2.26275072892961       1.530186742143661E-118 -2.092563066179365E-116
  7.000000000000001E-002   2.32051205740944       5.678829073007886E-122 -7.765920099839842E-120
  7.000000000000001E-002   2.37424207364000       3.657594950581114E-125 -5.001839248657932E-123
  7.000000000000001E-002   2.42305852440757       4.612671277224585E-128 -6.307926532956698E-126
  7.000000000000001E-002   2.46615982962036       1.270971721932681E-130 -1.738080987258367E-128
  7.000000000000001E-002   2.50283823291766       8.429074661784254E-133 -1.152693970842291E-130
  7.000000000000001E-002   2.53249138536731       1.461027759266706E-134 -1.997986679339085E-132
  7.000000000000001E-002   2.55463206912627       7.074696220446979E-136 -9.674798250183901E-134
  7.000000000000001E-002   2.56889497246575       1.006060287289525E-136 -1.375808939883111E-134
  7.000000000000001E-002   2.57500000000000       4.365582072567406E-137 -5.970026765904144E-135
  7.000000000000001E-002   2.57500000000000       4.365582072567406E-137 -5.970026765904144E-135
  7.000000000000001E-002   2.57988402202740       2.238600921619692E-137 -3.061334593667955E-135
  7.000000000000001E-002   2.59129434469899       4.702292561303649E-138 -6.430485553919520E-136
  7.000000000000001E-002   2.60900689170615       4.172046201377321E-139 -5.705362326669840E-137
  7.000000000000001E-002   2.63272941366587       1.627241316390726E-140 -2.225287270277915E-138
  7.000000000000001E-002   2.66207213630371       2.942843539482322E-142 -4.024401421514286E-140
  7.000000000000001E-002   2.69655318047395       2.635808648758753E-144 -3.604524647875217E-142
  7.000000000000001E-002   2.73560634108800       1.263337524009887E-146 -1.727641058475058E-144
  7.000000000000001E-002   2.77859035407245       3.537275169966999E-149 -4.837299377732649E-147
  7.000000000000001E-002   2.82479941685631       6.372067025409092E-152 -8.713937812525254E-150
  7.000000000000001E-002   2.87347477433245       8.192507750822247E-155 -1.120342940283384E-152
  7.000000000000001E-002   2.92381717620676       8.385837752303728E-158 -1.146781231084270E-155
  7.000000000000001E-002   2.97500000000000       7.651785821863341E-161 -1.046398061109517E-158
  7.000000000000001E-002   3.02618282379324       6.981988919065467E-164 -9.548019034619440E-162
  7.000000000000001E-002   3.07652522566755       7.146752623796917E-167 -9.773336921431680E-165
  7.000000000000001E-002   3.12520058314369       9.188513873158744E-170 -1.256548905731110E-167
  7.000000000000001E-002   3.17140964592755       1.655223963370891E-172 -2.263554137943098E-170
  7.000000000000001E-002   3.21439365891200       4.634535518095425E-175 -6.337826349532204E-173
  7.000000000000001E-002   3.25344681952605       2.221323095332974E-177 -3.037706797036545E-175
  7.000000000000001E-002   3.28792786369629       1.989566399916899E-179 -2.720774563988921E-177
  7.000000000000001E-002   3.31727058633413       3.598103469590745E-181 -4.920483377218112E-179
  7.000000000000001E-002   3.34099310829385       1.403383937702712E-182 -1.919157521644735E-180
  7.000000000000001E-002   3.35870565530101       1.245133634293410E-183 -1.702746850315775E-181
  7.000000000000001E-002   3.37011597797260       2.615465119227370E-184 -3.576704436550250E-182
  7.000000000000001E-002   3.37500000000000       1.341168835917274E-184 -1.834077040570632E-182
  7.000000000000001E-002   3.37500000000000       1.341168835917274E-184 -1.834077040570632E-182
  7.000000000000001E-002   3.37866301652055       8.127076430318821E-185 -1.111395067394027E-182
  7.000000000000001E-002   3.38722075852424       2.521645718941826E-185 -3.448404401971728E-183
  7.000000000000001E-002   3.40050516877961       4.099337423072495E-186 -5.605931518731617E-184
  7.000000000000001E-002   3.41829706024940       3.597831396747878E-187 -4.920111311791969E-185
  7.000000000000001E-002   3.44030410222779       1.774300663711430E-188 -2.426394070032724E-186
  7.000000000000001E-002   3.46616488535546       5.165795913649452E-190 -7.064336292170189E-188
  7.000000000000001E-002   3.49545475581600       9.410038109919783E-192 -1.286842818450568E-189
  7.000000000000001E-002   3.52769276555434       1.145390217398480E-193 -1.566345596442366E-191
  7.000000000000001E-002   3.56234956264223       1.001525674059442E-195 -1.369607759397527E-193
  7.000000000000001E-002   3.59885608074934       6.800087187942460E-198 -9.299264530519602E-196
  7.000000000000001E-002   3.63661288215507       3.891451991900119E-200 -5.321643749607000E-198
  7.000000000000001E-002   3.67500000000000       2.043026215508012E-202 -2.793882004113521E-200
  7.000000000000001E-002   3.71338711784493       1.072596071065733E-204 -1.466798045901858E-202
  7.000000000000001E-002   3.75114391925066       6.138092059545971E-207 -8.393972047242352E-205
  7.000000000000001E-002   3.78765043735777       4.167597721519079E-209 -5.699278935410706E-207
  7.000000000000001E-002   3.82230723444566       3.644134596097108E-211 -4.983431926286644E-209
  7.000000000000001E-002   3.85454524418400       4.435642096765969E-213 -6.065835346004744E-211
  7.000000000000001E-002   3.88383511464454       8.079986486156475E-215 -1.104955416910287E-212
  7.000000000000001E-002   3.90969589777221       2.352451420787970E-216 -3.217027583983549E-214
  7.000000000000001E-002   3.93170293975060       1.160131105928321E-217 -1.586504076483173E-215
  7.000000000000001E-002   3.94949483122039       1.018202623126429E-218 -1.392413843591698E-216
  7.000000000000001E-002   3.96277924147576       1.655250809381951E-219 -2.263590850436856E-217
  7.000000000000001E-002   3.97133698347945       5.135864234870064E-220 -7.023404081873591E-218
  7.000000000000001E-002   3.97500000000000       3.112177978992505E-220 -4.255969885801716E-218
  7.000000000000001E-002   3.97500000000000       3.112177978992505E-220 -4.255969885801716E-218
  7.000000000000001E-002   3.97744201101370       2.228597740528371E-220 -3.047655029782388E-218
  7.000000000000001E-002   3.98314717234949       1.021405447509716E-220 -1.396793774372261E-218
  7.000000000000001E-002   3.99200344585308       3.042411131184002E-221 -4.160562230678978E-219
  7.000000000000001E-002   4.00386470683294       6.008545138211750E-222 -8.216813864221196E-220
  7.000000000000001E-002   4.01853606815186       8.080289727894554E-223 -1.104996885865922E-220
  7.000000000000001E-002   4.03577659023697       7.647161922142356E-224 -1.045765732942544E-221
  7.000000000000001E-002   4.05530317054400       5.294232926171954E-225 -7.239976651175321E-223
  7.000000000000001E-002   4.07679517703622       2.801417062957797E-226 -3.830997692933740E-224
  7.000000000000001E-002   4.09989970842815       1.189004544193554E-227 -1.625989120264689E-225
  7.000000000000001E-002   4.12423738716622       4.263357752115845E-229 -5.830232823406284E-227
  7.000000000000001E-002   4.14940858810338       1.364006922771254E-230 -1.865308612336758E-228
  7.000000000000001E-002   4.17500000000000       4.120261208095811E-232 -5.634545241840426E-230
  7.000000000000001E-002   4.20059141189662       1.244608963453495E-233 -1.702029351731276E-231
  7.000000000000001E-002   4.22576261283378       3.981967596905027E-235 -5.445425773545335E-233
  7.000000000000001E-002   4.25010029157185       1.427795419777106E-236 -1.952540744994333E-234
  7.000000000000001E-002   4.27320482296378       6.059987513966594E-238 -8.287162412262009E-236
  7.000000000000001E-002   4.29469682945600       3.206612300530623E-239 -4.385110838332475E-237
  7.000000000000001E-002   4.31422340976303       2.219980771399859E-240 -3.035871140375876E-238
  7.000000000000001E-002   4.33146393184814       2.100983132366063E-241 -2.873139326312564E-239
  7.000000000000001E-002   4.34613529316706       2.825401496108376E-242 -3.863796917755044E-240
  7.000000000000001E-002   4.35799655414692       5.579966576158132E-243 -7.630723522951293E-241
  7.000000000000001E-002   4.36685282765051       1.662077724798668E-243 -2.272926803143478E-241
  7.000000000000001E-002   4.37255798898630       7.617593841279434E-244 -1.041722234704880E-241
  7.000000000000001E-002   4.37500000000000       5.454878396265097E-244 -7.459662764123209E-242
  7.000000000000001E-002   4.37500000000000       5.454878396265097E-244 -7.459662764123209E-242
  7.000000000000001E-002   4.37744201101370       3.906180736073739E-244 -5.341785621981180E-242
  7.000000000000001E-002   4.38314717234949       1.790271169276639E-244 -2.448234077643266E-242
  7.000000000000001E-002   4.39200344585308       5.332594364485748E-245 -7.292436737758285E-243
  7.000000000000001E-002   4.40386470683294       1.053149379266073E-245 -1.440204279338219E-243
  7.000000000000001E-002   4.41853606815186       1.416274974303403E-246 -1.936786289645680E-244
  7.000000000000001E-002   4.43577659023697       1.340358380639331E-247 -1.832968725660624E-245
  7.000000000000001E-002   4.45530317054400       9.279481125022747E-249 -1.268988871797982E-246
  7.000000000000001E-002   4.47679517703622       4.910191357566504E-250 -6.714791600090946E-248
  7.000000000000001E-002   4.49989970842815       2.084030940699113E-251 -2.849956841981693E-249
  7.000000000000001E-002   4.52423738716622       7.472611866848746E-253 -1.021895639910939E-250
  7.000000000000001E-002   4.54940858810338       2.390766834546271E-254 -3.269424731003448E-252
  7.000000000000001E-002   4.57500000000000       7.221799011085355E-256 -9.875964459603905E-254
  7.000000000000001E-002   4.60059141189662       2.181491737416186E-257 -2.983236563987947E-255
  7.000000000000001E-002   4.62576261283378       6.979404508869176E-259 -9.544484798453573E-257
  7.000000000000001E-002   4.65010029157185       2.502572295736532E-260 -3.422321088186709E-258
  7.000000000000001E-002   4.67320482296378       1.062165955633288E-261 -1.452534640182275E-259
  7.000000000000001E-002   4.69469682945600       5.620398409549166E-263 -7.686014919041594E-261
  7.000000000000001E-002   4.71422340976303       3.891077320055440E-264 -5.321131377853592E-262
  7.000000000000001E-002   4.73146393184814       3.682503885388897E-265 -5.035902749249773E-263
  7.000000000000001E-002   4.74613529316706       4.952230137842851E-266 -6.772280530383385E-264
  7.000000000000001E-002   4.75799655414692       9.780301555254132E-267 -1.337477135761249E-264
  7.000000000000001E-002   4.76685282765051       2.913211241489548E-267 -3.983878620840407E-265
  7.000000000000001E-002   4.77255798898630       1.335175827243875E-267 -1.825881473154016E-265
  7.000000000000001E-002   4.77500000000000       9.561052908571350E-268 -1.307494414847364E-265
  7.000000000000001E-002   4.77500000000000       9.561052908571350E-268 -1.307494414847364E-265
  7.000000000000001E-002   4.77637363119521       7.923641272698781E-268 -1.083574874898978E-265
  7.000000000000001E-002   4.77958278444659       5.108941768891527E-268 -6.986587034381574E-266
  7.000000000000001E-002   4.78456443829235       2.585038714813026E-268 -3.535095678376788E-266
  7.000000000000001E-002   4.79123639759353       1.038041530237906E-268 -1.419543972974914E-266
  7.000000000000001E-002   4.79948903833542       3.358030466747089E-269 -4.592178416064394E-267
  7.000000000000001E-002   4.80918683200830       8.915093310500002E-270 -1.219158059555556E-267
  7.000000000000001E-002   4.82017053343100       1.985163103837256E-270 -2.714752962512486E-268
  7.000000000000001E-002   4.83225978708288       3.800204584482654E-271 -5.196860970232689E-269
  7.000000000000001E-002   4.84525608599084       6.426103395635368E-272 -8.787833703432980E-270
  7.000000000000001E-002   4.85894603028100       9.883081047535901E-273 -1.351532450945080E-270
  7.000000000000001E-002   4.87310483080815       1.425579052947560E-273 -1.949509815996664E-271
  7.000000000000001E-002   4.88750000000000       1.990912410162201E-274 -2.722615261760274E-272
  7.000000000000001E-002   4.90189516919185       2.780436635023436E-275 -3.802306509433758E-273
  7.000000000000001E-002   4.91605396971900       4.010624020862065E-276 -5.484614045623337E-274
  7.000000000000001E-002   4.92974391400916       6.168173745273289E-277 -8.435109395245522E-275
  7.000000000000001E-002   4.94274021291712       1.043031272874634E-277 -1.426367552649071E-275
  7.000000000000001E-002   4.95482946656900       1.996678367271735E-278 -2.730500331311774E-276
  7.000000000000001E-002   4.96581316799170       4.446091686185118E-279 -6.080125382817254E-277
  7.000000000000001E-002   4.97551096166458       1.180374110416295E-279 -1.614186817663309E-277
  7.000000000000001E-002   4.98376360240647       3.818471717628652E-280 -5.221841665133199E-278
  7.000000000000001E-002   4.99043556170765       1.533335730031632E-280 -2.096869374402231E-278
  7.000000000000001E-002   4.99541721555341       7.758421223497055E-281 -1.060980680136349E-278
  7.000000000000001E-002   4.99862636880479       5.002412512785198E-281 -6.840906000390013E-279
  7.000000000000001E-002   5.00000000000000       4.145706819993050E-281 -5.669342659819555E-279
