  0.215186962906271      -5.371274396988182E-006 -5.346464262535668E-006
  0.226555646678433      -5.654794528684787E-006 -5.628743260460995E-006
  0.237924330450594      -5.938272228242986E-006 -5.910998441811106E-006
  0.249293014222756      -6.221714609112672E-006 -6.193231504216914E-006
  0.263503868937958      -6.576009520182728E-006 -6.546002171555649E-006
  0.277714723653160      -6.930293858399780E-006 -6.898745766427345E-006
  0.291925578368362      -7.284526162496212E-006 -7.251448819430767E-006
  0.306136433083564      -7.638696503844912E-006 -7.604111946129858E-006
  0.323900001477567      -8.081377479301461E-006 -8.044903832867268E-006
  0.341663569871569      -8.524029934882198E-006 -8.485650042435333E-006
  0.359427138265572      -8.966604333376089E-006 -8.926328850318377E-006
  0.377190706659574      -9.409090278965880E-006 -9.366941208111130E-006
  0.399395167152077      -9.962146477267961E-006 -9.917644496992907E-006
  0.421599627644580      -1.051515057027886E-005 -1.046827133764881E-005
  0.443804088137083      -1.106803217399651E-005 -1.101878485153025E-005
  0.466008548629587      -1.162077956533200E-005 -1.156918627653218E-005
  0.488213009122090      -1.217340869540101E-005 -1.211948272387535E-005
  0.515968584737719      -1.286412617085204E-005 -1.280725236763000E-005
  0.543724160353347      -1.355475225730749E-005 -1.349489204941505E-005
  0.571479735968976      -1.424517491316777E-005 -1.418233527085164E-005
  0.599235311584605      -1.493538039647933E-005 -1.486958336791097E-005
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.100000000000000      -2.497792327425326E-006 -2.485954958553223E-006
  0.200000000000000      -4.993766371626508E-006 -4.970390194198120E-006
  0.300000000000000      -7.487153239877238E-006 -7.452896492187844E-006
  0.400000000000000      -9.978854814907096E-006 -9.933695019522113E-006
  0.500000000000000      -1.246875543543772E-005 -1.241259886332272E-005
  0.600000000000000      -1.495647370346387E-005 -1.488943389646923E-005
  0.700000000000000      -1.744184549221850E-005 -1.736403986515528E-005
  0.800000000000000      -1.992478626291471E-005 -1.983623852690759E-005
  0.900000000000000      -2.240515731082029E-005 -2.230585080138917E-005
   1.00000000000000      -2.488276545433207E-005 -2.477270067962618E-005
   1.10000000000000      -2.735740334865407E-005 -2.723661346177162E-005
   1.20000000000000      -2.982886874639831E-005 -2.969741488005493E-005
   1.30000000000000      -3.229696495836825E-005 -3.215493071535074E-005
   1.40000000000000      -3.476149804187094E-005 -3.460898676671541E-005
   1.50000000000000      -3.722227598628504E-005 -3.705940893411667E-005
   1.60000000000000      -3.967910909967803E-005 -3.950602327031665E-005
   1.70000000000000      -4.213181038299258E-005 -4.194865599240686E-005
   1.80000000000000      -4.458019555805792E-005 -4.438713348219759E-005
   1.90000000000000      -4.702408286926451E-005 -4.682128229337137E-005
   2.00000000000000      -4.946329281205556E-005 -4.925092916061807E-005
   2.10000000000000      -5.189764786201269E-005 -5.167590100564120E-005
   2.22500000000000      -5.493555298238949E-005 -5.470229568907298E-005
   2.35000000000000      -5.796689701709702E-005 -5.772237239934846E-005
   2.47500000000000      -6.098815985909760E-005 -6.073268222959151E-005
   2.60000000000000      -6.399921568403938E-005 -6.373310555033005E-005
   2.72500000000000      -6.700049294734885E-005 -6.672405076425827E-005
   2.88125000000000      -7.074235878156665E-005 -7.045335842567502E-005
   3.03750000000000      -7.447182545015918E-005 -7.417064380593123E-005
   3.19375000000000      -7.818224701637637E-005 -7.786932889530652E-005
   3.35000000000000      -8.187336164933840E-005 -8.154914444686257E-005
   3.54531250000000      -8.646837350308480E-005 -8.613054841376930E-005
   3.74062500000000      -9.104030238905699E-005 -9.068939703357534E-005
   3.93593750000000      -9.557722576925734E-005 -9.521383571172527E-005
   4.13125000000000      -1.000786722078195E-004 -9.970336917730121E-005
   4.37539062500000      -1.056707811729554E-004 -1.052812497924498E-004
   4.61953125000000      -1.112203137228161E-004 -1.108172325427273E-004
   4.86367187500000      -1.167050212221013E-004 -1.162891601462357E-004
   5.10781250000000      -1.221239205030646E-004 -1.216960092755384E-004
   5.35195312500000      -1.274794226387736E-004 -1.270401270734274E-004
   5.65712890625000      -1.341107620960752E-004 -1.336579825501449E-004
   5.96230468750000      -1.406612669406257E-004 -1.401957962625545E-004
   6.26748046875000      -1.470866241269158E-004 -1.466094298350026E-004
   6.57265625000000      -1.533848158301927E-004 -1.528968160996910E-004
   6.95412597656250      -1.611335085161065E-004 -1.606329574034266E-004
   7.33559570312500      -1.687299190556530E-004 -1.682178364154648E-004
   7.71706542968750      -1.760939439972817E-004 -1.755716619053284E-004
   8.09853515625000      -1.832222389862250E-004 -1.826910310243574E-004
   8.57537231445313      -1.919027209688257E-004 -1.913615959729300E-004
   9.05220947265625      -2.003005614924913E-004 -1.997509025111952E-004
   9.52904663085938      -2.082667297099377E-004 -2.077105205185143E-004
   10.0058837890625      -2.157953818569213E-004 -2.152345433476229E-004
   10.4827209472656      -2.229035698797889E-004 -2.223398717945883E-004
   11.0787673950195      -2.313724516339855E-004 -2.308068070232279E-004
   11.6748138427734      -2.393078993638164E-004 -2.387423213786603E-004
   12.2708602905273      -2.464188041549633E-004 -2.458565290018042E-004
   12.8669067382813      -2.526969289860930E-004 -2.521411338065014E-004
   13.6119647979736      -2.597376083740013E-004 -2.591926710645803E-004
   14.3570228576660      -2.657927583205097E-004 -2.652620348032316E-004
   15.1020809173584      -2.703543108302993E-004 -2.698433244881325E-004
   15.8471389770508      -2.734186687940818E-004 -2.729328382799485E-004
   16.7784615516663      -2.758051801655487E-004 -2.753553640818948E-004
   17.7097841262817      -2.764349336223217E-004 -2.760267742958782E-004
   18.6411067008972      -2.744191842218710E-004 -2.740621605538679E-004
   19.5724292755127      -2.697784611279705E-004 -2.694818209508107E-004
   20.7365824937820      -2.614692181965120E-004 -2.612556720841721E-004
   21.9007357120514      -2.501370012896180E-004 -2.500159383777659E-004
   23.0648889303207      -2.343112814933473E-004 -2.342985108503152E-004
   24.2290421485901      -2.141112949795990E-004 -2.142219428763891E-004
   25.3931953668594      -1.898926523573432E-004 -1.901400925751753E-004
   26.8483868896961      -1.557857436515128E-004 -1.562146419319057E-004
   28.3035784125328      -1.169403634508905E-004 -1.175645372434492E-004
   29.7587699353695      -7.115541744950182E-005 -7.199871559746831E-005
   31.2139614582062      -1.891560706236619E-005 -1.999968476488871E-005
   33.0329508617520       5.218686452386939E-005  5.078625778397389E-005
   34.8519402652979       1.298251299850401E-004  1.280902090429340E-004
   36.6709296688437       2.162836822922904E-004  2.141860201910770E-004
   38.4899190723896       3.101178465188531E-004  3.076353656805660E-004
   40.7636558268219       4.333625164332419E-004  4.303877339495123E-004
   43.0373925812542       5.624416292374112E-004  5.589642492342872E-004
   45.3111293356866       6.975620269714475E-004  6.935689931985605E-004
   47.5848660901189       8.350835014331717E-004  8.305772506732561E-004
   49.8586028445512       9.714691494661610E-004  9.664676836412292E-004
   52.1323395989835       1.103752189582484E-003  1.098285659282109E-003
   54.4060763534158       1.229202889890171E-003  1.223311310302029E-003
   56.6798131078482       1.345128090795173E-003  1.338860800035937E-003
   58.9535498622805       1.448858206177692E-003  1.442274083344098E-003
   61.2272866167128       1.537806154157336E-003  1.530973572282410E-003
   63.5010233711451       1.609529543516393E-003  1.602525802830864E-003
   65.7747601255774       1.661781145514075E-003  1.654691571649747E-003
   68.0484968800098       1.692551732791509E-003  1.685468609974129E-003
   70.3222336344421       1.700109518340838E-003  1.693130902017927E-003
   72.5959703888744       1.683036991703646E-003  1.676265394848323E-003
   74.8697071433067       1.640264222363832E-003  1.633805177504972E-003
   77.1434438977390       1.571097531212470E-003  1.565058045508091E-003
   79.4171806521714       1.475242761824522E-003  1.469729688888620E-003
   81.6909174066037       1.352822663475470E-003  1.347941016897879E-003
   83.9646541610360       1.204388043323660E-003  1.200239277144437E-003
   86.2383909154683       1.030922427726271E-003  1.027602709711313E-003
   88.5121276699007       8.338400488204925E-004  8.314385530560691E-004
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.100000000000000      -2.497792327425326E-006 -2.485954958553223E-006
  0.200000000000000      -4.993766371626508E-006 -4.970390194198120E-006
  0.300000000000000      -7.487153239877238E-006 -7.452896492187844E-006
  0.400000000000000      -9.978854814907096E-006 -9.933695019522113E-006
  0.500000000000000      -1.246875543543772E-005 -1.241259886332272E-005
  0.600000000000000      -1.495647370346387E-005 -1.488943389646923E-005
  0.700000000000000      -1.744184549221850E-005 -1.736403986515528E-005
  0.800000000000000      -1.992478626291471E-005 -1.983623852690759E-005
  0.900000000000000      -2.240515731082029E-005 -2.230585080138917E-005
   1.00000000000000      -2.488276545433207E-005 -2.477270067962618E-005
   1.10000000000000      -2.735740334865407E-005 -2.723661346177162E-005
   1.20000000000000      -2.982886874639831E-005 -2.969741488005493E-005
   1.30000000000000      -3.229696495836825E-005 -3.215493071535074E-005
   1.40000000000000      -3.476149804187094E-005 -3.460898676671541E-005
   1.50000000000000      -3.722227598628504E-005 -3.705940893411667E-005
   1.60000000000000      -3.967910909967803E-005 -3.950602327031665E-005
   1.70000000000000      -4.213181038299258E-005 -4.194865599240686E-005
   1.80000000000000      -4.458019555805792E-005 -4.438713348219759E-005
   1.90000000000000      -4.702408286926451E-005 -4.682128229337137E-005
   2.00000000000000      -4.946329281205556E-005 -4.925092916061807E-005
   2.10000000000000      -5.189764786201269E-005 -5.167590100564120E-005
   2.22500000000000      -5.493555298238949E-005 -5.470229568907298E-005
   2.35000000000000      -5.796689701709702E-005 -5.772237239934846E-005
   2.47500000000000      -6.098815985909760E-005 -6.073268222959151E-005
   2.60000000000000      -6.399921568403938E-005 -6.373310555033005E-005
   2.72500000000000      -6.700049294734885E-005 -6.672405076425827E-005
   2.88125000000000      -7.074235878156665E-005 -7.045335842567502E-005
   3.03750000000000      -7.447182545015918E-005 -7.417064380593123E-005
   3.19375000000000      -7.818224701637637E-005 -7.786932889530652E-005
   3.35000000000000      -8.187336164933840E-005 -8.154914444686257E-005
   3.54531250000000      -8.646837350308480E-005 -8.613054841376930E-005
   3.74062500000000      -9.104030238905699E-005 -9.068939703357534E-005
   3.93593750000000      -9.557722576925734E-005 -9.521383571172527E-005
   4.13125000000000      -1.000786722078195E-004 -9.970336917730121E-005
   4.37539062500000      -1.056707811729554E-004 -1.052812497924498E-004
   4.61953125000000      -1.112203137228161E-004 -1.108172325427273E-004
   4.86367187500000      -1.167050212221013E-004 -1.162891601462357E-004
   5.10781250000000      -1.221239205030646E-004 -1.216960092755384E-004
   5.35195312500000      -1.274794226387736E-004 -1.270401270734274E-004
   5.65712890625000      -1.341107620960752E-004 -1.336579825501449E-004
   5.96230468750000      -1.406612669406257E-004 -1.401957962625545E-004
   6.26748046875000      -1.470866241269158E-004 -1.466094298350026E-004
   6.57265625000000      -1.533848158301927E-004 -1.528968160996910E-004
   6.95412597656250      -1.611335085161065E-004 -1.606329574034266E-004
   7.33559570312500      -1.687299190556530E-004 -1.682178364154648E-004
   7.71706542968750      -1.760939439972817E-004 -1.755716619053284E-004
   8.09853515625000      -1.832222389862250E-004 -1.826910310243574E-004
   8.57537231445313      -1.919027209688257E-004 -1.913615959729300E-004
   9.05220947265625      -2.003005614924913E-004 -1.997509025111952E-004
   9.52904663085938      -2.082667297099377E-004 -2.077105205185143E-004
   10.0058837890625      -2.157953818569213E-004 -2.152345433476229E-004
   10.4827209472656      -2.229035698797889E-004 -2.223398717945883E-004
   11.0787673950195      -2.313724516339855E-004 -2.308068070232279E-004
   11.6748138427734      -2.393078993638164E-004 -2.387423213786603E-004
   12.2708602905273      -2.464188041549633E-004 -2.458565290018042E-004
   12.8669067382813      -2.526969289860930E-004 -2.521411338065014E-004
   13.6119647979736      -2.597376083740013E-004 -2.591926710645803E-004
   14.3570228576660      -2.657927583205097E-004 -2.652620348032316E-004
   15.1020809173584      -2.703543108302993E-004 -2.698433244881325E-004
   15.8471389770508      -2.734186687940818E-004 -2.729328382799485E-004
   16.7784615516663      -2.758051801655487E-004 -2.753553640818948E-004
   17.7097841262817      -2.764349336223217E-004 -2.760267742958782E-004
   18.6411067008972      -2.744191842218710E-004 -2.740621605538679E-004
   19.5724292755127      -2.697784611279705E-004 -2.694818209508107E-004
   20.7365824937820      -2.614692181965120E-004 -2.612556720841721E-004
   21.9007357120514      -2.501370012896180E-004 -2.500159383777659E-004
   23.0648889303207      -2.343112814933473E-004 -2.342985108503152E-004
   24.2290421485901      -2.141112949795990E-004 -2.142219428763891E-004
   25.3931953668594      -1.898926523573432E-004 -1.901400925751753E-004
   26.8483868896961      -1.557857436515128E-004 -1.562146419319057E-004
   28.3035784125328      -1.169403634508905E-004 -1.175645372434492E-004
   29.7587699353695      -7.115541744950182E-005 -7.199871559746831E-005
   31.2139614582062      -1.891560706236619E-005 -1.999968476488871E-005
   33.0329508617520       5.218686452386939E-005  5.078625778397389E-005
   34.8519402652979       1.298251299850401E-004  1.280902090429340E-004
   36.6709296688437       2.162836822922904E-004  2.141860201910770E-004
   38.4899190723896       3.101178465188531E-004  3.076353656805660E-004
   40.7636558268219       4.333625164332419E-004  4.303877339495123E-004
   43.0373925812542       5.624416292374112E-004  5.589642492342872E-004
   45.3111293356866       6.975620269714475E-004  6.935689931985605E-004
   47.5848660901189       8.350835014331717E-004  8.305772506732561E-004
   49.8586028445512       9.714691494661610E-004  9.664676836412292E-004
   52.1323395989835       1.103752189582484E-003  1.098285659282109E-003
   54.4060763534158       1.229202889890171E-003  1.223311310302029E-003
   56.6798131078482       1.345128090795173E-003  1.338860800035937E-003
   58.9535498622805       1.448858206177692E-003  1.442274083344098E-003
   61.2272866167128       1.537806154157336E-003  1.530973572282410E-003
   63.5010233711451       1.609529543516393E-003  1.602525802830864E-003
   65.7747601255774       1.661781145514075E-003  1.654691571649747E-003
   68.0484968800098       1.692551732791509E-003  1.685468609974129E-003
   70.3222336344421       1.700109518340838E-003  1.693130902017927E-003
   72.5959703888744       1.683036991703646E-003  1.676265394848323E-003
   74.8697071433067       1.640264222363832E-003  1.633805177504972E-003
   77.1434438977390       1.571097531212470E-003  1.565058045508091E-003
   79.4171806521714       1.475242761824522E-003  1.469729688888620E-003
   81.6909174066037       1.352822663475470E-003  1.347941016897879E-003
   83.9646541610360       1.204388043323660E-003  1.200239277144437E-003
   86.2383909154683       1.030922427726271E-003  1.027602709711313E-003
   88.5121276699007       8.338400488204925E-004  8.314385530560691E-004
   90.7858644243330       6.149770609178539E-004  6.135743065497559E-004
   93.0596011787653       3.765759895341093E-004  3.762422525240051E-004
   95.3333379331976       1.212635190338495E-004  1.220573432506142E-004
   97.6070746876299      -1.479781726306719E-004 -1.460113393334486E-004
   99.8808114420623      -4.278462229705873E-004 -4.246752433648816E-004
   102.154548196495      -7.147576319594330E-004 -7.103667219135613E-004
   104.428284950927      -1.004895048579059E-003 -9.992846265368675E-004
   106.702021705359      -1.294257213302759E-003 -1.287444538218863E-003
   108.975758459792      -1.578713393458955E-003 -1.570732975359455E-003
   111.249495214224      -1.854061079474042E-003 -1.844964849604500E-003
   113.523231968656      -2.116086149057705E-003 -2.105943379932182E-003
   115.796968723088      -2.360624657539681E-003 -2.349521626618546E-003
   118.070705477521      -2.583625374382229E-003 -2.571664768756932E-003
   120.344442231953      -2.781212160548557E-003 -2.768512223860573E-003
   122.618178986385      -2.949745268817875E-003 -2.936438695380190E-003
   124.891915740818      -3.085880648832019E-003 -3.072113233988380E-003
   127.165652495250      -3.186626352977330E-003 -3.172555412553043E-003
   129.439389249682      -3.249395165616306E-003 -3.235187741018090E-003
   131.713126004115      -3.272052618109548E-003 -3.257883487416243E-003
   133.986862758547      -3.252959604492249E-003 -3.239009123103194E-003
   136.260599512979      -3.191008876929609E-003 -3.177460674707153E-003
   138.534336267412      -3.085654776055888E-003 -3.072693340406882E-003
   140.808073021844      -2.936935637040525E-003 -2.924743814006044E-003
   143.081809776276      -2.745488406947814E-003 -2.734244854341249E-003
   145.355546530709      -2.512555113172105E-003 -2.502431741079773E-003
   147.629283285141      -2.239980931243530E-003 -2.231140366536028E-003
   149.903020039573      -1.930203715891936E-003 -1.922796827473262E-003
   152.176756794006      -1.586234977782953E-003 -1.580398499439026E-003
   154.450493548438      -1.211632408159715E-003 -1.207486695276845E-003
   156.724230302870      -8.104641753382560E-004 -8.081111300810755E-004
   158.997967057303      -3.872653353471530E-004 -3.867865337466962E-004
   161.271703811735       5.301318340001195E-005  5.155813192673662E-005
   163.545440566167       5.050624517367187E-004  5.016372841225888E-004
   165.819177320600       9.632795903840759E-004  9.578724844838235E-004
   168.092914075032       1.421837227610091E-003  1.414461590152255E-003
   170.366650829464       1.874757501068914E-003  1.865452432291219E-003
   172.640387583897       2.315989666963241E-003  2.304820088822250E-003
   174.914124338329       2.739490310864923E-003  2.726546750742450E-003
   177.187861092761       3.139305104707697E-003  3.124703131057309E-003
   179.461597847193       3.509651014570566E-003  3.493530325552552E-003
   181.735334601626       3.844997840083180E-003  3.827521011275595E-003
   184.009071356058       4.140147957460612E-003  4.121498859250840E-003
   186.282808110490       4.390313144406265E-003  4.370695044239715E-003
   188.556544864923       4.591187387274395E-003  4.570820756495087E-003
   190.830281619355       4.739014607433437E-003  4.718134656564057E-003
   193.104018373787       4.830650297465031E-003  4.809504267365695E-003
   195.377755128220       4.863616123133041E-003  4.842460363617878E-003
   197.651491882652       4.836146628900158E-003  4.815243498886299E-003
   199.925228637084       4.747227277865711E-003  4.726841904491000E-003
   202.198965391517       4.596623162771676E-003  4.577020098721015E-003
   204.472702145949       4.384897839400832E-003  4.366337660153831E-003
   206.746438900381       4.113421860856812E-003  4.096157744442785E-003
   209.020175654814       3.784370720875270E-003  3.768645054001607E-003
   211.293912409246       3.400712055100024E-003  3.386753109811047E-003
   213.567649163678       2.966182089510450E-003  2.954200814398034E-003
   215.841385918111       2.485251470560093E-003  2.475438440022588E-003
   218.115122672543       1.963080756166982E-003  1.955603320045035E-003
   220.388859426975       1.405465988817277E-003  1.400465662864504E-003
   222.662596181408       8.187749120172898E-004  8.163650475480093E-004
   224.936332935840       2.098745241276285E-004  2.101382925527398E-004
   227.210069690272      -4.139492091117555E-004 -4.109604847733202E-004
   229.483806444705      -1.045078547080691E-003 -1.039346685083673E-003
   231.757543199137      -1.675657026791125E-003 -1.667197879823767E-003
   234.031279953569      -2.297687240520687E-003 -2.286551169367419E-003
   236.305016708001      -2.903132119743596E-003 -2.889404033041194E-003
   238.578753462434      -3.484018446590497E-003 -3.467817397429789E-003
   240.852490216866      -4.032541262109682E-003 -4.014019597867163E-003
   243.126226971298      -4.541167811608864E-003 -4.520509879187290E-003
   245.399963725731      -5.002739651908497E-003 -4.980160066671009E-003
   247.673700480163      -5.410571552612010E-003 -5.386313044901791E-003
   249.947437234595      -5.758545842396765E-003 -5.732876701505252E-003
   252.221173989028      -6.041200895198318E-003 -6.014412036905365E-003
   254.494910743460      -6.253812508671009E-003 -6.226214197166926E-003
   256.768647497892      -6.392467002675312E-003 -6.364385263363989E-003
   259.042384252325      -6.454124958999828E-003 -6.425897723740857E-003
   261.316121006757      -6.436674629933624E-003 -6.408647660194207E-003
   263.589857761189      -6.338974167824588E-003 -6.311496805083528E-003
   265.863594515622      -6.160881958214355E-003 -6.134302754726098E-003
   267.682583919168      -5.975945595893611E-003 -5.950267347969407E-003
   269.501573322713      -5.748565287521070E-003 -5.723970289758290E-003
   271.320562726259      -5.460506564976332E-003 -5.437256749045579E-003
   273.139552129805      -5.116441518590330E-003 -5.094777427490912E-003
   274.958541533351      -4.723928106833539E-003 -4.704056044034833E-003
   276.777530936897      -4.288336716702611E-003 -4.270438552731242E-003
   278.596520340443      -3.813368884704156E-003 -3.797609773928177E-003
   280.415509743989      -3.302289779042990E-003 -3.288820317154880E-003
   282.234499147534      -2.758576714212040E-003 -2.747532008971408E-003
   284.053488551080      -2.186079619754449E-003 -2.177577593594729E-003
   285.872477954626      -1.588988062742123E-003 -1.583127963597265E-003
   287.691467358172      -9.717656580113558E-004 -9.686269199129264E-004
   289.510456761718      -3.390971590357646E-004 -3.387385139142496E-004
   291.329446165264       3.041525948042868E-004  3.016938274132568E-004
   293.148435568810       9.529760687952398E-004  9.476845308439481E-004
   294.967424972355       1.602261145926022E-003  1.594143822080281E-003
   296.786414375901       2.246830928276810E-003  2.235917350897892E-003
   298.605403779447       2.881484879336525E-003  2.867827152437762E-003
   300.424393182993       3.501040748006879E-003  3.484713388032687E-003
   302.243382586539       4.100376818563811E-003  4.081476411771151E-003
   304.062371990085       4.674474118953924E-003  4.653118796675246E-003
   305.881361393631       5.218458245816940E-003  5.194786980307099E-003
   307.700350797176       5.727640465171518E-003  5.701812190165983E-003
   309.519340200722       6.197557746603145E-003  6.169750308262043E-003
   311.338329604268       6.624011392085461E-003  6.594420337320623E-003
   313.157319007814       7.003103928048532E-003  6.971941138595945E-003
   314.976308411360       7.331273940186405E-003  7.298766122147288E-003
   316.795297814906       7.605328545508968E-003  7.571715585069026E-003
   318.614287218452       7.822473211422262E-003  7.788006408957576E-003
   320.433276621997       7.980338651622725E-003  7.945278846913411E-003
   322.252266025543       8.077004549217238E-003  8.041620151933170E-003
   324.071255429089       8.111019881611503E-003  8.075584821675148E-003
   325.890244832635       8.081419647087161E-003  8.046211260446681E-003
   327.709234236181       7.987737820710192E-003  7.953034686585862E-003
   329.528223639727       7.830016396332438E-003  7.796096142544621E-003
   331.347213043273       7.608810402591336E-003  7.575947495860492E-003
   332.802404566109       7.398401102959501E-003  7.366527631110131E-003
   334.257596088946       7.154695614767646E-003  7.123954544894838E-003
   335.712787611783       6.863533152164040E-003  6.834129201592800E-003
   337.167979134619       6.528436057234385E-003  6.500558175958889E-003
   338.623170657456       6.154971829830331E-003  6.128784137729318E-003
   340.078362180293       5.746903854030643E-003  5.722553549746365E-003
   341.533553703129       5.306616679571859E-003  5.284240250581969E-003
   342.988745225966       4.836063214862293E-003  4.815788501365145E-003
   344.443936748803       4.337267158769777E-003  4.319213089860393E-003
   345.899128271639       3.812458742172272E-003  3.796734401293197E-003
   347.354319794476       3.264063895164710E-003  3.250767642261180E-003
   348.809511317313       2.694667727900969E-003  2.683886515202716E-003
   350.264702840149       2.106987388770975E-003  2.098796211559254E-003
   351.719894362986       1.503854479891632E-003  1.498315903558531E-003
   353.175085885823       8.882011726170447E-004  8.853649161310673E-004
