 VARIABLES = "z","`r_M(z)","N^2(z)","f(z)"
0.358163E+01  -.136040E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.355412E+01  -.134918E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.353188E+01  -.134011E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.351528E+01  -.133334E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.350458E+01  -.132898E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.350000E+01  -.132712E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.350000E+01  -.132712E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.349389E+01  -.132463E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.347963E+01  -.131881E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.345749E+01  -.130978E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.342784E+01  -.129769E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.339116E+01  -.128274E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.334806E+01  -.126516E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.329924E+01  -.124526E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.324551E+01  -.122335E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.318775E+01  -.119980E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.312691E+01  -.117499E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.306398E+01  -.114933E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.300000E+01  -.112324E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.293602E+01  -.109715E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.287309E+01  -.107150E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.281225E+01  -.104669E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.275449E+01  -.102313E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.270076E+01  -.100123E+02  -.407747E+01  0.100000E+01  0.100000E+01
0.265194E+01  -.981322E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.260884E+01  -.963747E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.257216E+01  -.948792E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.254251E+01  -.936701E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.252037E+01  -.927673E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.250611E+01  -.921857E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.250000E+01  -.919368E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.250000E+01  -.919368E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.249389E+01  -.916879E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.247963E+01  -.911063E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.245749E+01  -.902035E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.242784E+01  -.889944E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.239116E+01  -.874989E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.234806E+01  -.857414E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.229924E+01  -.837510E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.224551E+01  -.815601E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.218775E+01  -.792049E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.212691E+01  -.767240E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.206398E+01  -.741581E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.200000E+01  -.715494E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.193602E+01  -.689407E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.187309E+01  -.663749E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.181225E+01  -.638940E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.175449E+01  -.615388E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.170076E+01  -.593479E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.165194E+01  -.573575E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.160884E+01  -.556000E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.157216E+01  -.541045E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.154251E+01  -.528954E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.152037E+01  -.519926E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.150611E+01  -.514110E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.150000E+01  -.511621E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.150000E+01  -.511621E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.149542E+01  -.509754E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.148472E+01  -.505392E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.146812E+01  -.498621E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.144588E+01  -.489553E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.141837E+01  -.478336E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.138604E+01  -.465156E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.134943E+01  -.450227E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.130913E+01  -.433796E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.126581E+01  -.416132E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.122018E+01  -.397525E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.117298E+01  -.378281E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.112500E+01  -.358716E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.107702E+01  -.339150E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.102982E+01  -.319906E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.984187E+00  -.301299E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.940866E+00  -.283635E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.900568E+00  -.267204E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.863956E+00  -.252276E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.831630E+00  -.239095E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.804121E+00  -.227878E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.781881E+00  -.218810E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.765276E+00  -.212039E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.754579E+00  -.207677E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.750000E+00  -.205810E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.750000E+00  -.205810E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.747558E+00  -.204815E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.741853E+00  -.202488E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.732997E+00  -.198877E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.721135E+00  -.194041E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.706464E+00  -.188059E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.689223E+00  -.181029E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.669697E+00  -.173067E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.648205E+00  -.164304E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.625100E+00  -.154883E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.600763E+00  -.144959E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.575591E+00  -.134696E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.550000E+00  -.124261E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.524409E+00  -.113826E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.499237E+00  -.103563E+01  -.407747E+01  0.100000E+01  0.100000E+01
0.474900E+00  -.936390E+00  -.407747E+01  0.100000E+01  0.100000E+01
0.451795E+00  -.842182E+00  -.407747E+01  0.100000E+01  0.100000E+01
0.430303E+00  -.754549E+00  -.407747E+01  0.100000E+01  0.100000E+01
0.410777E+00  -.674930E+00  -.407747E+01  0.100000E+01  0.100000E+01
0.393536E+00  -.604632E+00  -.407747E+01  0.100000E+01  0.100000E+01
0.378865E+00  -.544810E+00  -.407747E+01  0.100000E+01  0.100000E+01
