    57  -.322032E-03 0.101853E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.805073E-04 0.805073E-04 150 150  -.193874E+02 0.100004E+01 250   1
    58  -.340805E-03 0.102058E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.852005E-04 0.852005E-04 150 150  -.193874E+02 0.100004E+01 250   1
    59  -.359653E-03 0.102270E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.899123E-04 0.899123E-04 150 151  -.193874E+02 0.100004E+01 250   1
    60  -.378344E-03 0.102491E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.945850E-04 0.945850E-04 151 151  -.193874E+02 0.100005E+01 250   1
    61  -.396922E-03 0.102720E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.992295E-04 0.992295E-04 150 151  -.193874E+02 0.100005E+01 250   1
    62  -.420452E-03 0.103013E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.105112E-03 0.105112E-03 151 151  -.193874E+02 0.100005E+01 250   1
    63  -.444127E-03 0.103313E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.111031E-03 0.111031E-03 151 151  -.193874E+02 0.100006E+01 250   1
    64  -.467619E-03 0.103623E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.116903E-03 0.116903E-03 150 151  -.193874E+02 0.100006E+01 250   1
    65  -.490965E-03 0.103940E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.122740E-03 0.122740E-03 151 151  -.193874E+02 0.100007E+01 250   1
    66  -.520451E-03 0.104341E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.130111E-03 0.130111E-03 151 151  -.193874E+02 0.100007E+01 250   1
    67  -.550204E-03 0.104746E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.137549E-03 0.137549E-03 150 151  -.193874E+02 0.100008E+01 250   1
    68  -.579587E-03 0.105154E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.144895E-03 0.144895E-03 150 151  -.193874E+02 0.100008E+01 250   1
    69  -.608862E-03 0.105560E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.152214E-03 0.152214E-03 150 150  -.193875E+02 0.100009E+01 250   1
    70  -.638023E-03 0.105961E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.159504E-03 0.159504E-03 150 150  -.193875E+02 0.100010E+01 250   1
    71  -.675197E-03 0.106455E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.168797E-03 0.168797E-03 150 151  -.193875E+02 0.100011E+01 250   1
    72  -.712903E-03 0.106936E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.178223E-03 0.178223E-03 150 151  -.193875E+02 0.100011E+01 250   1
    73  -.750159E-03 0.107392E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.187537E-03 0.187537E-03 150 151  -.193875E+02 0.100012E+01 250   1
    74  -.786527E-03 0.107814E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.196629E-03 0.196629E-03 150 151  -.193875E+02 0.100013E+01 250   1
    75  -.833766E-03 0.108304E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.208438E-03 0.208438E-03 150 151  -.193875E+02 0.100014E+01 250   1
    76  -.882018E-03 0.108743E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.220500E-03 0.220500E-03 150 151  -.193875E+02 0.100015E+01 250   1
    77  -.928852E-03 0.109095E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.232208E-03 0.232208E-03 150 151  -.193875E+02 0.100016E+01 250   1
    78  -.974556E-03 0.109348E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.243634E-03 0.243634E-03 150 151  -.193875E+02 0.100018E+01 250   1
    79  -.103466E-02 0.109563E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.258659E-03 0.258659E-03 150 151  -.193875E+02 0.100019E+01 250   1
    80  -.109682E-02 0.109646E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.274198E-03 0.274198E-03 150 151  -.193876E+02 0.100020E+01 250   1
    81  -.115638E-02 0.109520E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.289086E-03 0.289086E-03 150 151  -.193876E+02 0.100022E+01 250   1
    82  -.121370E-02 0.109177E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.303415E-03 0.303415E-03 151 150  -.193876E+02 0.100023E+01 250   1
    83  -.127057E-02 0.108625E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.317631E-03 0.317631E-03 151 150  -.193876E+02 0.100025E+01 250   1
    84  -.132725E-02 0.107872E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.331800E-03 0.331800E-03 151 150  -.193876E+02 0.100026E+01 250   1
    85  -.138375E-02 0.106921E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.345922E-03 0.345922E-03 151 150  -.193876E+02 0.100027E+01 250   1
    86  -.144016E-02 0.105778E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.360024E-03 0.360024E-03 151 150  -.193876E+02 0.100029E+01 250   1
    87  -.149717E-02 0.104449E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.374274E-03 0.374274E-03 151 150  -.193877E+02 0.100030E+01 250   1
    88  -.155393E-02 0.102946E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.388463E-03 0.388463E-03 151 150  -.193877E+02 0.100031E+01 250   1
    89  -.161042E-02 0.101283E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.402583E-03 0.402583E-03 151 150  -.193877E+02 0.100033E+01 250   1
    90  -.166709E-02 0.100000E-01  13 150  0.000000E+00 0.000000E+00 250 250  -.416728E-03 0.416727E-03 151 150  -.193877E+02 0.100034E+01 250   1
    91  -.172410E-02 0.100000E-01  13 150  0.000000E+00 0.000000E+00 250 250  -.430967E-03 0.430967E-03 151 150  -.193877E+02 0.100035E+01 250   1
    92  -.178082E-02 0.100000E-01  13 150  0.000000E+00 0.000000E+00 250 250  -.445136E-03 0.445135E-03 151 150  -.193877E+02 0.100036E+01 250   1
    93  -.183724E-02 0.100000E-01  13 150  0.000000E+00 0.000000E+00 250 250  -.459227E-03 0.459227E-03 151 150  -.193877E+02 0.100038E+01 250   1
    94  -.189405E-02 0.100033E-01  13 152  0.000000E+00 0.000000E+00 250 250  -.473403E-03 0.473403E-03 151 150  -.193877E+02 0.100039E+01 250   1
    95  -.195100E-02 0.100041E-01  13 152  0.000000E+00 0.000000E+00 250 250  -.487632E-03 0.487632E-03 151 150  -.193878E+02 0.100040E+01 250   1
    96  -.200763E-02 0.100049E-01  13 152  0.000000E+00 0.000000E+00 250 250  -.501782E-03 0.501782E-03 151 150  -.193878E+02 0.100041E+01 250   1
    97  -.206392E-02 0.100057E-01  13 152  0.000000E+00 0.000000E+00 250 250  -.515848E-03 0.515848E-03 151 150  -.193878E+02 0.100042E+01 250   1
    98  -.212082E-02 0.100064E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.530052E-03 0.530052E-03 151 150  -.193878E+02 0.100043E+01 250   1
    99  -.217772E-02 0.100071E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.544272E-03 0.544272E-03 151 150  -.193878E+02 0.100044E+01 250   1
   100  -.223426E-02 0.100078E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.558405E-03 0.558405E-03 151 150  -.193878E+02 0.100045E+01 250   1
   101  -.229042E-02 0.100083E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.572445E-03 0.572444E-03 151 150  -.193878E+02 0.100046E+01 250   1
   102  -.234739E-02 0.100088E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.586675E-03 0.586675E-03 151 150  -.193878E+02 0.100047E+01 250   1
   103  -.240422E-02 0.100092E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.600886E-03 0.600886E-03 151 150  -.193878E+02 0.100048E+01 250   1
   104  -.246067E-02 0.100094E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.615003E-03 0.615002E-03 151 150  -.193878E+02 0.100049E+01 250   1
   105  -.251670E-02 0.100096E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.629017E-03 0.629017E-03 151 150  -.193879E+02 0.100050E+01 250   1
   106  -.257372E-02 0.100096E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.643271E-03 0.643271E-03 151 150  -.193879E+02 0.100050E+01 250   1
   107  -.263050E-02 0.100095E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.657475E-03 0.657475E-03 151 150  -.193879E+02 0.100051E+01 250   1
   108  -.268685E-02 0.100092E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.671575E-03 0.671575E-03 151 150  -.193879E+02 0.100052E+01 250   1
   109  -.274277E-02 0.100089E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.685566E-03 0.685565E-03 151 150  -.193879E+02 0.100053E+01 250   1
   110  -.279984E-02 0.100084E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.699841E-03 0.699840E-03 151 150  -.193879E+02 0.100054E+01 250   1
   111  -.285656E-02 0.100077E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.714037E-03 0.714036E-03 151 150  -.193879E+02 0.100055E+01 250   1
   112  -.291284E-02 0.100070E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.728121E-03 0.728121E-03 151 150  -.193879E+02 0.100055E+01 250   1
   113  -.296864E-02 0.100061E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.742088E-03 0.742088E-03 151 150  -.193879E+02 0.100056E+01 250   1
   114  -.302576E-02 0.100051E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.756382E-03 0.756382E-03 151 150  -.193879E+02 0.100057E+01 250   1
   115  -.308245E-02 0.100040E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.770571E-03 0.770571E-03 151 150  -.193879E+02 0.100058E+01 250   1
   116  -.313866E-02 0.100027E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.784641E-03 0.784641E-03 151 150  -.193879E+02 0.100059E+01 250   1
   117  -.319440E-02 0.100015E-01  12 152  0.000000E+00 0.000000E+00 250 250  -.798590E-03 0.798590E-03 151 150  -.193880E+02 0.100060E+01 250   1
   118  -.325159E-02 0.100001E-01 250 152  0.000000E+00 0.000000E+00 250 250  -.812895E-03 0.812895E-03 151 150  -.193880E+02 0.100061E+01 250   1
   119  -.330831E-02 0.103262E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.827079E-03 0.827079E-03 151 150  -.193880E+02 0.100062E+01 250   1
   120  -.336452E-02 0.106987E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.841135E-03 0.841135E-03 151 150  -.193880E+02 0.100062E+01 250   1
   121  -.342025E-02 0.110749E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.855073E-03 0.855073E-03 151 150  -.193880E+02 0.100063E+01 250   1
   122  -.347747E-02 0.114498E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.869381E-03 0.869381E-03 151 150  -.193880E+02 0.100064E+01 250   1
   123  -.353418E-02 0.118183E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.883560E-03 0.883560E-03 151 150  -.193880E+02 0.100065E+01 250   1
   124  -.359035E-02 0.121752E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.897604E-03 0.897604E-03 151 150  -.193880E+02 0.100067E+01 250   1
   125  -.364602E-02 0.125155E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.911528E-03 0.911528E-03 151 150  -.193880E+02 0.100068E+01 250   1
   126  -.370327E-02 0.128341E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.925841E-03 0.925841E-03 151 150  -.193880E+02 0.100069E+01 250   1
   127  -.375996E-02 0.131262E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.940016E-03 0.940016E-03 151 150  -.193881E+02 0.100070E+01 250   1
   128  -.381609E-02 0.133871E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.954048E-03 0.954048E-03 151 150  -.193881E+02 0.100071E+01 250   1
   129  -.387171E-02 0.136123E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.967956E-03 0.967956E-03 151 150  -.193881E+02 0.100072E+01 250   1
   130  -.392898E-02 0.137980E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.982274E-03 0.982274E-03 151 150  -.193881E+02 0.100073E+01 250   1
   131  -.398567E-02 0.139406E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.996446E-03 0.996447E-03 151 150  -.193881E+02 0.100075E+01 250   1
   132  -.404176E-02 0.140369E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.101047E-02 0.101047E-02 151 150  -.193881E+02 0.100076E+01 250   1
   133  -.409731E-02 0.140845E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.102436E-02 0.102436E-02 151 150  -.193881E+02 0.100077E+01 250   1
   134  -.415461E-02 0.140814E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.103868E-02 0.103868E-02 151 150  -.193881E+02 0.100078E+01 250   1
   135  -.421130E-02 0.140263E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.105285E-02 0.105285E-02 151 150  -.193882E+02 0.100079E+01 250   1
   136  -.426735E-02 0.139185E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.106686E-02 0.106686E-02 150 150  -.193882E+02 0.100081E+01 250   1
   137  -.432283E-02 0.137581E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.108073E-02 0.108073E-02 151 151  -.193882E+02 0.100082E+01 250   1
   138  -.438017E-02 0.135458E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.109506E-02 0.109506E-02 150 151  -.193882E+02 0.100083E+01 250   1
   139  -.443686E-02 0.132829E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.110923E-02 0.110923E-02 150 151  -.193882E+02 0.100085E+01 250   1
   140  -.449287E-02 0.129718E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.112323E-02 0.112323E-02 150 151  -.193882E+02 0.100086E+01 250   1
   141  -.454827E-02 0.126152E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.113707E-02 0.113707E-02 150 151  -.193882E+02 0.100087E+01 250   1
   142  -.460563E-02 0.122165E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.115141E-02 0.115141E-02 150 151  -.193882E+02 0.100088E+01 250   1
   143  -.466232E-02 0.117800E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.116558E-02 0.116558E-02 150 151  -.193883E+02 0.100090E+01 250   1
   144  -.471831E-02 0.113104E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.117957E-02 0.117957E-02 150 151  -.193883E+02 0.100091E+01 250   1
   145  -.477360E-02 0.108128E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.119339E-02 0.119339E-02 150 151  -.193883E+02 0.100092E+01 250   1
   146  -.483100E-02 0.102932E-01 250   1  0.000000E+00 0.000000E+00 250 250  -.120773E-02 0.120774E-02 150 151  -.193883E+02 0.100093E+01 250   1
   147  -.488769E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.122190E-02 0.122190E-02 150 151  -.193883E+02 0.100094E+01 250   1
   148  -.494364E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.123589E-02 0.123589E-02 150 151  -.193883E+02 0.100096E+01 250   1
   149  -.499883E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.124968E-02 0.124968E-02 150 151  -.193883E+02 0.100097E+01 250   1
   150  -.505625E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.126403E-02 0.126403E-02 150 151  -.193883E+02 0.100098E+01 250   1
   151  -.511294E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.127820E-02 0.127820E-02 150 151  -.193884E+02 0.100099E+01 250   1
   152  -.516886E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.129217E-02 0.129218E-02 150 151  -.193884E+02 0.100100E+01 250   1
   153  -.522399E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.130595E-02 0.130595E-02 150 151  -.193884E+02 0.100101E+01 250   1
   154  -.528138E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.132030E-02 0.132030E-02 150 151  -.193884E+02 0.100102E+01 250   1
   155  -.533808E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.133447E-02 0.133447E-02 150 151  -.193884E+02 0.100103E+01 250   1
   156  -.539397E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.134844E-02 0.134844E-02 150 151  -.193884E+02 0.100104E+01 250   1
   157  -.544903E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.136220E-02 0.136220E-02 150 151  -.193884E+02 0.100105E+01 250   1
   158  -.550638E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.137654E-02 0.137654E-02 150 151  -.193884E+02 0.100106E+01 250   1
   159  -.556308E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.139071E-02 0.139071E-02 150 151  -.193884E+02 0.100108E+01 250   1
   160  -.561894E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.140468E-02 0.140468E-02 150 151  -.193884E+02 0.100108E+01 250   1
   161  -.567394E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.141843E-02 0.141843E-02 150 151  -.193885E+02 0.100109E+01 250   1
   162  -.573124E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.143276E-02 0.143276E-02 150 151  -.193885E+02 0.100110E+01 250   1
   163  -.578794E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.144693E-02 0.144693E-02 150 151  -.193885E+02 0.100111E+01 250   1
   164  -.584377E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.146089E-02 0.146089E-02 150 151  -.193885E+02 0.100112E+01 250   1
   165  -.589871E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.147463E-02 0.147463E-02 150 151  -.193885E+02 0.100113E+01 250   1
   166  -.595595E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.148894E-02 0.148894E-02 150 151  -.193885E+02 0.100114E+01 250   1
   167  -.601266E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.150312E-02 0.150312E-02 150 151  -.193885E+02 0.100115E+01 250   1
   168  -.606846E-02 0.100000E-01 250 150  0.000000E+00 0.000000E+00 250 250  -.151708E-02 0.151708E-02 150 151  -.193885E+02 0.100116E+01 250   1
